name	*name	szFlavorText	compactsave	version	level	levelreq	rarity	spawnable	speed	nodurability	cost	gamble cost	auto prefix	code	alternategfx	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	*eol
mi419				100			1			1	10000			z92	z92	z92	16	1	1				gemgreen	gemgreen				xxx					ques	sru	so240	12	so240			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi420				100			1			1	10000			z93	z93	z93	16	1	1				gemgreen	gemgreen				xxx					ques	sru	so240	12	so240			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi421				100			1			1	10000			z94	z94	z94	16	1	1				gemgreen	gemgreen				xxx					ques	sru	so240	12	so240			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi422				100			1			1	10000			z95	z95	z95	16	1	1				gemgreen	gemgreen				xxx					ques	sru	so240	12	so240			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi423				100			1			1	10000			z96	z96	z96	16	1	1				gemgreen	gemgreen				xxx					ques	sru	so240	12	so240			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi424				100	99	1	1	1		1	1000	38000		zzs1	rda	ZZvipcharm1	16	2	2	1	4		18a-61-zan	18a-61-zan	18a-61-zan			xxx					vcha		so214	12	so214	1		5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi425				100	99	1	1	1		1	1000	38000		zzs2	rda	ZZvipcharm2	16	2	2	1	4		18-fabao12	18-fabao12	18-fabao12			xxx					vcha		so214	12	so214	1		5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi426				100		1	1	1		1	1000	38000		zzs3	rda	ZZvipcharm3	16	2	3	1	6		3d2020aoyi-8	3d2020aoyi-8	3d2020aoyi-8			xxx					vcha		so214	12	so214	1		5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi427				100		1	1	1		1	1000	38000		zzs4	rda	ZZvipcharm4	16	2	2	1	4		3dfabao2-4	3dfabao2-4	3dfabao2-4			xxx					vcha		so214	12	so214	1		5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi428				100	11		1	1		1	560			mbag	r01	magicbag1	16	1	1				flpbox	invmbag							1		ques		so217	12	so217			5											-1	15											1	mod_mbag					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi429				100	11		1			1	1			br28	r01	r28	16	1	1				flprun	invrLo				r28			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi430				100	11		1			1	1			br29	r01	r29	16	1	1				flprun	invrSur				r29			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi431				100	11		1			1	1			br30	r01	r30	16	1	1				flprun	invrBer				r30			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi432				100	11		1			1	1			br31	r02	r31	16	1	1				flprun	invrJo				r31			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi433				100	13		2			1	1			br32	r03	r32	16	1	1				flprun	invrCham				r32			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi434				100	13		2			1	1			br33	r04	r33	16	1	1				flprun	invrZod				r33			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi435				100	15		3			1	1			br34	r05	r34	16	1	1				flprun	invling				r34			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi436				100	15		3			1	1			br35	r06	r35	16	1	1				flprun	invshen				r35			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi437				100	17		4			1	1			bnbi	r07	nbi	16	1	1				flprun	invso4				nbi			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14											1	Mod_bnbi					non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi438				100	19		5			1	1			bgbi	r08	gbi	16	1	1				flprun	invso5				gbi			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14											1	Mod_bgbi					non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi439				100	19		5			1	1			bzzb	r08	zzb	16	1	1				flprun	zzb				zzb			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14											1	Mod_bzzb					non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi440				100			1	1		1	50000000			ws11	key	scrolls11	16	1	1				flpmph	book (1)				xxx			1		tp01		so227	12	so227			5											-1	17				37		0					1	mod-ws11					non						255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi441				100			1	1		1	50000000			ws12	key	scrolls22	16	1	1				flpmph	book (2)				xxx			1		tp01		so227	12	so227			5											-1	17				25		0					1	mod-ws12					non						255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi442				100			1	1		1	2000			ws13	key	scrolls11	16	1	1				flpmph	book (3)				xxx			1		tp01		so227	12	so227			5											-1	17				39		1					1	mod-ws13					non						255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi443				100			1	1		1	50000000			ws21	key	scrolls11	16	1	1				flpmph	book (9)				xxx			1		tp01		so227	12	so227			5											-1	17				73		0					1	mod-ws21					non						255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi444				100			1	1		1	50000000			ws22	key	scrolls22	16	1	1				flpmph	book (10)				xxx			1		tp01		so227	12	so227			5											-1	17				74		0					1	mod-ws22					non						255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi445				100			1	1		1	50000000			ws23	key	scrolls11	16	1	1				flpmph	book (11)				xxx			1		tp01		so227	12	so227			5											-1	17				49		0					1	mod-ws23					non						255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi446				100			1	1		1	50000000			ws31	key	scrolls11	16	1	1				flpmph	book (15)				xxx			1		tp01		so227	12	so227			5											-1	17				102		0					1	mod-ws31					non						255					255					255					255					255					255					255					255	1	1			255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi447				100			1	1		1	50000000			ws41	key	scrolls11	16	1	1				flpmph	book (19)				xxx			1		tp01		so227	12	so227			5											-1	17				173		0					1	mod-ws41					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	1			255						xxx	xxx			1	1		0
mi448				100			1	1		1	50000000			ws51	key	scrolls11	16	1	1				flpmph	book (23)				xxx			1		tp01		so227	12	so227			5											-1	17				132		0					1	mod-ws51					non						255					255					255					255					255					255					255					255					255					255					255					255					255	1	1			255					255					255					255						xxx	xxx			1	1		0
mi449				100			1	1		1	50000000			ws52	key	scrolls22	16	1	1				flpmph	book (24)				xxx			1		tp01		so227	12	so227			5											-1	17				124		0					1	mod-ws52					non						255					255					255					255					255					255					255					255					255					255					255					255					255	1	1			255					255					255					255						xxx	xxx			1	1		0
mi450				100	1	160	1	1		1	88			vipe	rld	vipe	16	3	3				flpchm1	invchm				xxx			1		vcha		so214	12	so214			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi451				100	1	160	4	1		1	20			vipa	rld	vipa	16	2	3				flpchm1	invchm				xxx					vcha		so214	12	so214			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi452				100	1	160	4	1		1	20			vipb	rld	vipb	16	2	2				flpchm1	invchm				xxx					vcha		so214	12	so214			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi453				100	1	160	4	1		1	20			vipc	rld	vipc	16	2	2				flpchm1	invchm				xxx					vcha		so214	12	so214			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi454				100	1	160	4	1		1	20			vipd	rld	vipd	16	2	2				flpchm1	invchm				xxx			1		vcha		so214	12	so214			5											-1	17				184		0											non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi455			1	100			1	1		1	100			zwxj	ae3	zwxj	16	1	1				flpfary2	3dcailiao1				xxx					ques	sru	so214	8	so214			5											-1	17				149		0					1						non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi456				100	99	1	4	1		1	2000	45000		vip1	zg1		16	1	1				flpchm1	invchm				xxx					scha		so214	12	so214			5									1		-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi457				100	99	1	4	1		1	2000	45000		vip2	zg1	vip2	16	1	1				flpchm1	invchm				xxx					scha		so214	12	so214			5									1		-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi458				100	99	1	4	1		1	2000	45000		vip3	zg1	vip3	16	1	1				flpchm1	invchm				xxx					scha		so214	12	so214			5									1		-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi459				100	99	1	4	1		1	2000	45000		vip4	zg1	vip4	16	1	1				flpchm1	invchm				xxx					scha		so214	12	so214			5									1		-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi460				100	99	1	4	1		1	2000	45000		vip5	zg1	vip5	16	1	1				flpchm1	invchm				xxx					scha		so214	12	so214			5									1		-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi461				100	99	1	4	1		1	2000	45000		vip6	zg1	vip6	16	1	1				flpchm1	invchm				xxx					scha		so214	12	so214			5									1		-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi462				100	99	1	4	1		1	2000	45000		vip7	zg1	vip7	16	2	2				flpchm1	invchm				xxx					scha		so214	12	so214			5									1		-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi463				100	99	1	4	1		1	2000	45000		vip8	zg1	vip8	16	2	2				flpchm1	invchm				xxx					scha		so214	12	so214			5									1		-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi464				100	85	1	4	1		1	2000	45000		sbs1	zg1	sbs1	16	2	3				flpchm1	invchm				xxx					scha		so214	12	so214			5								1	1		-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi465			1	100	88		1	1		1	100			sbc1	ae3	sbc1	16	1	1				flpfary2	3_0				xxx					tp01	sru	so214	8	so214			5											-1	17				149		0					1						non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi466			1	100	88		1	1		1	100			sbc2	ae3	sbc2	16	1	1				flpfary2	3_1				xxx					tp01	sru	so214	8	so214			5											-1	17				149		0					1						non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi467			1	100	88		1	1		1	100			sbc3	ae3	sbc3	16	1	1				flpfary2	3_2				xxx					tp01	sru	so214	8	so214			5											-1	17				149		0					1						non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi468			1	100	88		1	1		1	100			sbc4	ae3	sbc4	16	1	1				flpfary2	3_3				xxx					tp01	sru	so214	8	so214			5											-1	17				149		0					1						non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi469			1	100			1	1		1	100			gbx1	ae3	gbx1	16	1	1				flpfary2	gbx1a				xxx			1		apot		so214	8	so214			5											-1	4					is14	10000000					1	mod-gbx-used					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi470				100	11		1			1	1			bgbx	r01	gbx1	16	1	1				flprun	gbx1a				gbx1			1		ibag		so217	12	so217			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi471			1	100			1	1		1	100			luck	ae3	luck	16	1	1				flpfary2	18-31-9				xxx					ques	sru	so214	8	so214	1		5											-1												1						non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi472				100	11		1			1	1			bpk1	r01	pk1	16	1	2				flpmph	invmph1				pk1			1		ibag		so227	12	so227			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi473				100	11		1			1	1			bpk2	r02	pk2	16	1	2				flpmph	invmph2				pk2			1		ibag		so227	12	so227			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi474				100	13		2			1	1			bpk3	r03	pk3	16	1	2				flpmph	invmph3				pk3			1		ibag		so227	12	so227			5				1		10000	1	1			-1	14																	non						255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
mi475				100	28		4	1		1	2000	45000		zf8	zf8	zf8	16	1	1				flpchm1	invchm				xxx					scha		so214	12	so214			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi476				100			1			1	99999			pk7	key	pk7	16	1	2				flpmph	invmph				xxx			1		tp01		so227	12	so227			5											-1	17				138		1					1	Modstr-pk7					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi477				100			1			1	99999			pk8	key	pk8	16	1	2				flpmph	invmph				xxx			1		tp01		so227	12	so227			5											-1	17				140		1					1	Modstr-pk8					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi478				100			1			1	10000			y49	y49	y49	16	1	1				Newgem01	Newgem01				xxx					ques	sru	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi479				100			1			1	10000			y50	y50	y50	16	1	1				Newgem02	Newgem02				xxx					ques	sru	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
mi480				100	28		4	1		1	2000	45000		zg6	zg6	zg6	16	1	1				flpchm1	invchm				xxx					scha		so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
